,2020-06-30,2020-09-30,2020-12-31,2021-03-31
Intangible Assets,137000000.0,134000000.0,228000000.0,232000000.0
Capital Surplus,1984000000.0,2007000000.0,1996000000.0,2028000000.0
Total Liab,37667000000.0,40306000000.0,46219000000.0,48429000000.0
Total Stockholder Equity,6965000000.0,7114000000.0,7363000000.0,7592000000.0
Minority Interest,50000000.0,62000000.0,75000000.0,45000000.0
Other Current Liab,455000000.0,570000000.0,356000000.0,496000000.0
Total Assets,44682000000.0,47482000000.0,53657000000.0,56066000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Other Current Assets,98000000.0,250000000.0,246000000.0,245000000.0
Retained Earnings,6326000000.0,6484000000.0,6702000000.0,7004000000.0
Other Liab,25963000000.0,27639000000.0,28924000000.0,30202000000.0
Good Will,465000000.0,466000000.0,606000000.0,636000000.0
Treasury Stock,-1347000000.0,-1379000000.0,-1337000000.0,-1442000000.0
Other Assets,1525000000.0,1239000000.0,1634000000.0,1606000000.0
Cash,5632000000.0,5390000000.0,5377000000.0,5851000000.0
Total Current Liabilities,8462000000.0,9516000000.0,14090000000.0,14992000000.0
Deferred Long Term Asset Charges,222000000.0,262000000.0,262000000.0,277000000.0
Other Stockholder Equity,1000000.0,11000000.0,17000000.0,-38000000.0
Property Plant Equipment,870000000.0,856000000.0,884000000.0,891000000.0
Total Current Assets,35792000000.0,36699000000.0,41501000000.0,44234000000.0
Long Term Investments,5893000000.0,8088000000.0,8804000000.0,8467000000.0
Net Tangible Assets,6363000000.0,6514000000.0,6529000000.0,6724000000.0
Short Term Investments,3698000000.0,4666000000.0,9301000000.0,10125000000.0
Net Receivables,25563000000.0,25459000000.0,25860000000.0,27184000000.0
Long Term Debt,2909000000.0,2903000000.0,2907000000.0,2906000000.0
Accounts Payable,6145000000.0,6792000000.0,11918000000.0,12475000000.0
Short Long Term Debt,25000000.0,30000000.0,,
